num-noise-0,num-noise-1,num-2,num-3,num-4,num-5,num-6,num-7,num-8,num-9,target-10
-1.6638117588956358,0.693006847538957,2503.1107878286775,3502.6733613583747,4502.273825491794,5502.145525018842,6502.705227982527,7502.186493634844,8502.562254888486,9501.866808054761,1.049555305704009
-0.4691594637037931,-0.08517943959169492,2497.6172916002733,3500.4732764164223,4500.567405462821,5501.474471717378,6500.665739907017,7500.487123718445,8499.080828940212,9500.107639100257,0.9483446909958542
0.6452263944032366,-2.394914427968369,2498.7119861208503,3499.7041656618912,4497.889609222593,5500.863791074538,6500.642185395248,7500.995054331477,8498.633238859718,9499.727222778392,0.5315018299846485
0.07622320085011268,-0.2250433239083704,2502.872865554489,3501.911638865463,4501.830242191392,5502.998357148758,6502.543916905812,7503.248666689388,8502.283604910592,9500.948072224704,3.1491397656636897
1.789792338673684,-0.21180831684873022,2504.3387432715954,3501.039178475125,4503.919241034884,5503.118977916859,6500.4318073293025,7503.579347410331,8502.615997710956,9501.652803384515,2.5957163182950516
-1.6453058545415893,-1.1921271599495575,2499.4737390723576,3500.19027467844,4499.366177270458,5499.920350253136,6498.942331120322,7498.774262911184,8499.324744898237,9500.618733421954,-0.025764152370472977
-0.06081737324254242,0.05933963133951286,2501.929046430415,3502.2376564148794,4499.916995760937,5500.551786647831,6501.869930676961,7502.705346144193,8501.292903715308,9500.219336394986,0.41138056933574374
0.4386375907198777,1.6706109998907472,2499.978921156935,3503.2710083677325,4501.254250049129,5500.62609671434,6500.684247404283,7501.958225444513,8502.184690018892,9502.284477226978,-0.7665585175264178
0.3842972822474812,0.6389763234020016,2502.802084398225,3501.913304841784,4501.85082381504,5500.996350289637,6502.290037611213,7502.560023534988,8502.412617902086,9499.478830620661,2.2665820759278112
-1.5332377720480466,1.755697692383968,2500.641260740267,3500.908203721116,4500.537008508572,5497.640506966947,6500.246289617259,7501.55952151405,8498.830133050631,9499.408813831596,1.4362145987707184
0.639937814296312,-0.7789715868793028,2500.8677626258936,3501.46997549726,4499.752400007381,5500.928133372025,6501.279157731059,7503.155856755472,8502.089523754265,9501.353372120637,-0.2530035530322101
-1.156207504522146,0.8426857194679073,2504.014594554994,3502.5427867282,4499.553637100129,5502.388162507554,6501.5801721843645,7502.3017265430535,8502.854229825896,9502.915343727027,1.939556055200354
1.0057595057178386,-0.415143152945496,2499.691129051794,3501.512931539722,4501.461148772157,5502.181546080369,6501.882834713929,7500.665089676253,8502.84437847724,9503.116198793521,2.2839177897208978
-0.416604634850483,0.49887369920123376,2500.278108845808,3501.087990322047,4502.845188082468,5500.9679061622,6499.796994860292,7500.169968421635,8502.370107298613,9502.865274183241,0.15744433827392657
0.09750577870152746,-0.9216003477427133,2501.444527557502,3502.3749278996447,4502.19357062282,5502.236071680519,6501.29939795072,7500.734717886401,8500.27632964641,9501.12345721346,0.3930732485212215
-0.45602431309116975,-0.6035661683360405,2502.243479429398,3502.8798387713855,4499.874024860873,5501.06744037291,6502.527947733398,7501.086972342949,8501.803610568924,9501.604942420612,2.80938884758545
1.1839895287567477,-1.204931327246726,2499.5166220652645,3499.1490649126745,4499.859787813196,5499.941146173181,6497.292363921307,7498.675269304038,8500.92042121622,9500.15529434241,-0.969299345344718
-0.8832322725767543,0.7989980613977574,2500.9074405033934,3499.4632742417202,4499.703074515804,5500.6829548812175,6501.445490369758,7502.860238802038,8498.962432129514,9500.634276196912,0.9802752136483582
-0.7810077739948791,1.1473332332494282,2500.764366553119,3497.7733081938145,4498.71463721753,5500.660909077239,6501.541116544924,7498.809332319608,8500.154294019358,9499.717242528917,-1.1166322704017628
-0.1715060002758907,-0.7996247758673731,2498.6010621446358,3501.5209147061646,4502.04020868859,5502.506045325985,6500.945955993258,7501.060038181582,8499.232772809737,9500.541968528454,-0.42988938377115615
1.6453104296848173,2.3840746946909706,2499.4163890075515,3500.8291280031167,4499.445495282246,5500.688551440085,6500.608748414418,7501.2457953648955,8500.569344742513,9502.226627436208,1.100144972914036
1.5536739126038697,1.5840968204798445,2502.294042362719,3500.740174540951,4501.073399444329,5502.001177080073,6500.217194310802,7501.514193460533,8502.61008597194,9499.174159785978,2.7024316311960295
-0.8864233854797136,1.08016871693318,2501.053795085503,3502.5966279140803,4503.179899964392,5502.01581049411,6501.172549638602,7501.793132098985,8503.027073456002,9502.15801524541,1.4122044125869795
0.4920153072973433,-0.37372285068167,2501.1258220576724,3501.3386727923516,4502.323873050139,5501.792972137791,6503.606852556808,7501.990812131473,8501.177540137876,9500.233061673573,0.48713395912740165
-1.675096443356091,0.6779573046098331,2501.372312353457,3498.7696139130326,4500.551003805757,5499.404479290178,6501.269988971486,7499.148900869456,8498.882330952787,9501.45495335568,1.252433492550439
1.0888620609225999,-0.7520084934825272,2499.7778093883185,3501.4723778461066,4499.895630613523,5499.945491515645,6499.152233668674,7498.225595057992,8498.154261782514,9499.28500991018,-1.38226243199965
-0.6209095158049738,0.6123370343573555,2500.983255309838,3500.886213506391,4502.280052607446,5504.047706503956,6501.901874557251,7503.260902818956,8501.571786909186,9503.016423571014,0.391751038327532
-0.6040246971365404,0.2959989904064512,2499.8831527072302,3501.0942846761895,4500.020172570079,5500.175280260072,6500.191654739451,7503.30497271029,8501.103751799265,9499.774235498086,0.853225883828668
-0.29934449572835264,-0.31622412453818827,2500.757793528656,3500.6016468629437,4502.156729392276,5502.043764308165,6500.763755434074,7501.834326756946,8499.832960247642,9501.929864281065,0.5048461177192684
1.2386930280356554,-0.13540819602841328,2502.7180736701666,3502.54224826137,4502.522394618839,5499.926280340301,6501.341768983937,7503.322059419185,8503.80542858307,9501.814487142674,0.02550138874944241
0.9522807417209985,0.8727547591220127,2500.2878765132227,3498.632150978695,4499.981146959556,5500.947216836125,6498.65362297194,7500.716981129385,8499.695322840826,9499.868351504228,-0.18750931106319774
0.9219441444572741,0.02930565263255939,2500.9844221681683,3499.7340706657374,4498.37247888072,5500.128732734609,6500.533564788401,7499.650397355341,8499.45636132935,9500.380346277196,-0.1450998553036299
-0.7992385477689486,0.47033050595352266,2503.6574174996445,3501.371689959416,4502.392164756637,5502.080343688749,6503.518317492059,7501.874517353869,8501.532352622906,9503.847640119597,1.896981228360392
1.7672178690344889,-1.6682225765397027,2499.854611406953,3499.6049798382073,4500.778330379698,5499.97283680021,6501.531137659528,7500.738936345008,8500.768649421938,9498.685014430292,-0.7230782658252697
-1.1921698960995137,-0.382950473802294,2500.399429909898,3503.6763824376912,4502.736719250351,5503.317880762971,6504.008162853069,7502.378486597171,8502.310898438525,9502.600179864623,2.461183359224649
-0.12825050804735905,0.7388927543444896,2499.467615154549,3501.550765497366,4502.608574722401,5501.747792298538,6501.173142935451,7500.159239967454,8501.703124785698,9501.531986744701,2.761824227516432
-1.3541929088525704,0.2957299877776311,2502.4383172450607,3501.736908729911,4501.690981723574,5502.236177400652,6501.285151669466,7502.983248127782,8502.65047462945,9502.840302380213,2.1081571257363243
-0.9639477320909066,0.19478311596510092,2500.45569008578,3500.0127252917514,4499.210531388311,5501.439528474951,6499.808699168641,7500.894184027617,8498.31881262939,9499.030122222672,1.4920747304884427
-0.22213003707668152,0.43985776610936994,2501.1932440874452,3502.876199263558,4501.217130136001,5502.057602296115,6502.790176045091,7500.254301763174,8501.43107384731,9502.250515361808,2.62241720175308
-0.37495853965060755,-0.34028376262358306,2499.229148544337,3502.994823525163,4501.447629796535,5501.50841154414,6500.388606906231,7501.252245916909,8500.894221976185,9500.793730162079,0.7797429306842193
0.5201130486614829,-1.2842621810078614,2503.749394991234,3498.889386711233,4502.134317356365,5499.80555465434,6501.264694689977,7503.254153614337,8500.564807536051,9501.47993501527,2.7690343622867397
0.5790806651574778,-0.30093402806932923,2502.7714509906136,3502.122860626861,4502.35557252632,5502.898281983294,6502.095290275883,7502.346492111313,8501.146571654208,9503.16989877935,2.9674529790378776
-1.1534932970832295,-1.4133630809599305,2500.7660678328093,3501.7074693128457,4501.087317240174,5500.502599827211,6501.124064208832,7501.108860392566,8501.996830881295,9501.489128266168,1.9455214971269343
0.6017389844043284,-0.6151818705514988,2500.5844134709864,3501.3002794635413,4502.212191082577,5500.32526410336,6501.170951275004,7500.84684848363,8499.406963321122,9500.786393680693,1.3560848276783881
-1.1801743186555174,0.5608992077841348,2503.036426756979,3500.8574213600064,4500.958149171931,5501.168195870549,6500.547737213917,7501.015858952054,8502.768097677501,9500.562272764979,1.0284796441002304
-0.08387801496388149,0.9754505789431276,2499.609466918775,3498.9882132192465,4501.456327500247,5501.278155309364,6500.818836971449,7499.811326164119,8501.930144022734,9500.18234298785,1.1453368440321838
0.9074887506344472,0.751118991364256,2500.3128730563985,3500.1091272396834,4500.388315140782,5497.91014233391,6501.706221720923,7501.318331498718,8501.3169932039,9500.738204859048,0.8756126294653296
0.4969579829502685,-0.5178216646054815,2497.820741408867,3499.367582783323,4499.608626913827,5498.145480381571,6498.188122725396,7501.314249750493,8502.450932545042,9500.24385356867,0.028120483351229644
0.5347711802356364,0.7661571907733087,2498.914183112416,3500.6509573740536,4501.789860155855,5501.052827849002,6500.430594644938,7499.601412544378,8500.682727856065,9499.07724465273,1.5106671282994928
-1.0168839792959423,-0.2318650241767592,2500.886334072329,3499.898376798738,4499.385349393842,5498.632867883403,6500.354642973533,7500.74290461877,8500.276957546666,9500.889258049983,-2.851527398108673
-0.3867366877435065,1.3038594464040512,2500.535483340951,3499.0181823535054,4500.300837645027,5500.404601113561,6498.721020620415,7498.420226332871,8499.498539359573,9499.547125669864,-1.4794962556224935
-0.3412141831340254,1.1690271264049672,2499.7093634662433,3501.478042027715,4502.615854736653,5500.700986128183,6501.569198790918,7499.981229837698,8502.338561911407,9500.081270469158,1.740913719259601
-0.07562297917049561,1.3699743460600908,2502.2812510999593,3499.986659790073,4501.800948870344,5500.745725037223,6500.275275439038,7500.96015552288,8500.258550798218,9502.129778445818,-1.93862978445057
1.0321352090488223,-2.7814028408060723,2502.8216009411685,3501.458125895732,4502.054871888162,5500.107651686319,6499.2853873017175,7503.646964791354,8502.324112816035,9503.27449038001,0.7223497293070589
0.0067458172130243224,0.07003431744707284,2500.8068455761004,3500.0466821097057,4500.491369221654,5500.457450326705,6498.93667143985,7501.558650321323,8502.27934252679,9500.141184467848,1.2829901092738212
0.9866974831431945,0.6632485121392122,2499.368668826251,3499.76241243674,4499.901724537829,5501.560959536551,6499.817565360891,7499.9932752177065,8501.224532496222,9498.645336131947,0.03507457870755316
-3.1381516157719322,-0.40491527475650013,2499.4742231704554,3500.621093649936,4500.366861446321,5501.7679735691045,6502.549703284641,7500.593458776956,8499.65742599291,9502.157830806642,-0.27399305493969117
2.8432772252400333,-1.4125123296053708,2501.777941649774,3501.4180012196334,4502.198410423525,5501.007173417693,6502.725150418649,7503.424139971655,8503.345155783276,9503.44867651946,1.801983971873214
0.6648602392241868,0.9302478654089587,2501.0359737386207,3500.648236036294,4498.915617074668,5499.588482360688,6499.719328852404,7499.855835649176,8499.55248471609,9499.536245505014,-2.0082513472709844
-0.5774276092496449,0.19270893029321934,2498.5551675231554,3499.783416707074,4500.263547276819,5499.107782060813,6499.000300805281,7501.215720269979,8499.716967327213,9499.924198110992,1.650472240222814
1.5225771083464936,0.5464496435732101,2499.482499801754,3501.7182157412894,4500.981430872642,5500.46565229997,6499.7949014701035,7499.948539170988,8497.70028476259,9498.485519735406,0.9587727621175731
-0.09851884429289176,-1.1545679778336941,2500.225438164121,3500.5253281337145,4498.946283634542,5500.480563735704,6498.425308991139,7500.231605247896,8500.678328562808,9500.139409573574,0.022200626831844483
-0.06426668295692708,1.457779924771932,2498.637057104023,3499.928223741389,4499.718164894973,5499.760526355995,6499.298337716995,7498.094461938538,8500.62829100253,9500.862522704147,-0.8106726927437451
0.09600789831796482,-0.06024675540071467,2502.138559891025,3501.837105094684,4501.582664808618,5502.661227268509,6503.206040019644,7500.695338607318,8501.92881640752,9501.635054431461,-0.13426116919677034
0.07215642966169991,-2.3274260209556017,2500.092641586955,3500.6287873923843,4501.63817446157,5499.081219631833,6501.1259083840405,7499.397810926944,8499.749873072016,9500.803256209983,1.0044349579319707
1.3975800194682153,-1.8055701687648544,2499.5841071490327,3499.9233125980923,4500.003556778743,5500.045499605062,6500.196426111595,7500.328504627096,8499.631392468507,9500.812038227825,-0.8543801463601399
-1.8889612739252872,-0.373362177174193,2500.77065849495,3501.060022247789,4502.098704365932,5500.206130084991,6501.056928749642,7500.427040150748,8500.182730516113,9500.816464358968,1.2191782142774858
-1.8334483539869069,1.6255635479745274,2498.8046776993747,3503.6416691177956,4500.269889623314,5502.484760198997,6502.812584371104,7503.41951631803,8499.9367632452,9502.152471357784,0.9029177515192026
0.519561860991851,0.05780285722990389,2499.187563261564,3499.8481053073924,4502.337956589182,5498.494206622326,6499.069760101011,7501.822103139027,8500.149903818938,9499.796575190509,0.9115943374591154
-0.3905360980620034,-1.0533364208867906,2501.007224285683,3499.6796672552155,4502.076052724168,5500.065265490273,6502.289850430183,7501.347850867652,8499.35769765281,9498.599093349741,0.9014117454342039
2.221320251350194,0.5052761413040306,2499.5534687794225,3503.063088179642,4501.495461593513,5500.170566804834,6501.854069958239,7501.37854580204,8500.800917214883,9501.698076905248,0.7952348451710815
-1.019063025477375,-0.7740020292339159,2500.2004489497012,3498.405043863034,4502.2436275045475,5500.140088447362,6500.535609361108,7501.538755824068,8498.691590815604,9500.762106626635,0.36280065213430474
-0.6063750849854932,-0.9558111667793726,2502.649405728409,3501.4609007157796,4504.094525208277,5502.173881415914,6503.699411999975,7501.365040618636,8500.063413494749,9501.30326809954,0.3542405041854293
-0.279612072974948,0.9382681974991783,2500.5888023844127,3501.439342802457,4501.400399778495,5500.9712577266355,6502.2245847852655,7501.379204964634,8499.965275603336,9500.723753054943,1.0629285331975173
-1.2812076274084978,-0.6991442331949459,2499.657019158769,3501.2451153777242,4498.12300381627,5499.629913728453,6499.003224333195,7499.59651202224,8499.30545578745,9499.264739112557,-0.6017816932774794
-0.09083194654715111,0.39856608737758786,2499.7001725296836,3498.623456954955,4501.377605786035,5500.57243385302,6500.414373914371,7498.177339631661,8497.697364982745,9500.390424393543,-1.6550498868851493
0.7940673022101602,-0.061945372260527896,2500.923843350792,3501.1175158470687,4503.654930880501,5504.1507280766555,6502.783966082665,7500.920132941277,8502.900268562571,9503.39742403634,2.7330192119127714
1.189284757525479,2.1138001693731163,2499.2315974630365,3498.169141766421,4500.781450400632,5499.907470313405,6498.339762779827,7499.619299589075,8499.83498755089,9499.660562217374,-2.4776822968567327
-0.7889434162912196,1.9554190517777692,2502.6547594237304,3501.7926775521555,4502.221981878845,5501.663160247558,6501.5272545053585,7501.005776642133,8501.399189957912,9500.769800738797,1.5085271471303416
0.6126839830287761,-0.01257947201453889,2503.596387045364,3502.5938807843863,4503.172473562262,5500.231025360433,6502.679875978201,7502.424769673941,8500.869117361932,9502.473643540865,1.105371809874355
0.37810279596536345,0.31041178822147075,2501.0485775656407,3500.8527210976476,4499.655022296833,5502.370674554447,6500.761465420751,7501.650594312429,8499.684239415443,9501.740938378,1.2318812772056758
-0.8258131754924359,-0.5577551750077079,2499.527950277439,3502.042977651977,4501.239508580189,5501.233393225308,6500.662332309856,7499.900574635226,8500.006855043173,9501.99697283623,0.7202218453541716
-0.27102910855654705,0.33162579658292324,2502.870764627838,3503.158336891163,4500.79977977257,5502.611720001793,6502.219028620596,7501.575727691743,8503.553381342848,9501.09981352783,1.3111052023956513
-0.08143208327077817,-1.5576332634883012,2500.3916693317674,3500.552069873314,4501.8313772282345,5501.626350711458,6500.3014753336765,7500.418077373858,8499.220997342469,9500.236355512297,0.9075732792497181
0.47925010875167195,0.5683664755320268,2498.42255295922,3501.16328705978,4502.7082207265485,5500.139151709662,6500.214186559908,7501.390647938002,8499.2622767713,9498.649262925632,0.7300064027887242
0.6013780400313257,1.5335761734120754,2502.9594563848527,3500.0100864201277,4501.516809851307,5499.925917056649,6503.13170552364,7502.709263856294,8500.48198661834,9504.086602732075,4.229985144955223
1.138209930453011,0.06631852887883238,2501.6405442771074,3502.8281223729964,4503.385516638388,5501.4561393602,6501.045963158528,7501.733607328825,8501.669338343769,9500.20397205519,1.8336144614361802
2.017103948751421,-0.45636562789510515,2503.97092852673,3502.922282577133,4503.417325992041,5502.420931968257,6501.664374983164,7502.616150279826,8502.831854122562,9501.421829826213,3.0207583979017683
0.17833892806862417,0.06693031145318659,2501.4193836220707,3501.643387600308,4498.9463108219825,5500.169565201303,6501.574382481321,7498.426158560692,8500.575965836413,9500.94700778688,1.5760861782291042
0.5957945827567653,1.652712272581019,2499.6487203118986,3499.604893259593,4498.73889236023,5498.778795899029,6499.850223943959,7499.790648414687,8499.427988931482,9499.349462933607,0.04203588119205331
-0.3880117889946347,0.33388123553650667,2498.0195124933284,3498.8076600516524,4501.512203658769,5499.444398108165,6500.710686877845,7500.564761194591,8499.834305137178,9499.468724315395,-2.4064296693442624
0.9568575812926094,0.6291674920328971,2500.0189253699496,3499.4259214314598,4500.910056420056,5500.65721169196,6498.6441740680375,7500.4166310000155,8500.979836011309,9500.56503280084,-0.3373042106463883
-0.46289384389646004,0.49846715801720076,2501.4336717614437,3501.7388424100136,4502.407920574155,5500.255013807769,6501.462907268435,7500.932225537997,8500.882397931955,9501.527465217643,0.9289150015147796
-1.7434012384180217,-0.570774887852147,2502.9810015800686,3500.7245569056176,4501.206307314727,5500.981963735971,6499.793903649628,7501.196336929084,8500.306799861866,9501.879267719436,3.050518574220924
-0.791313202249379,-1.467548372863131,2497.6895484508177,3501.163118367883,4499.864371710318,5499.867538311148,6497.677039267926,7499.224569441056,8499.491906719993,9501.122942625014,0.2715917446291953
-0.5482785059040798,-1.191067553768774,2501.012468447553,3501.7371914187897,4498.107467634891,5500.87576813922,6501.959985558642,7500.792944989738,8500.12445357106,9501.690797968951,2.1309824370536647
1.0491894977316472,-1.437467954914626,2503.728217441462,3502.438002211182,4502.085024724824,5501.726627604405,6501.784964700665,7500.421261418047,8500.765228570217,9502.593292317668,1.9508852642424932
-0.8033472833350542,0.8732153342328294,2502.2714618269083,3501.857259293704,4501.489108768865,5503.000594391058,6503.2339948532135,7503.37115072235,8502.449239443464,9501.758838759375,1.838437882634941
-1.5503103419531878,0.6413262958368107,2501.515773653045,3501.083213335356,4500.31561537981,5498.319004055669,6499.728819534002,7499.396682039959,8498.622373905899,9499.699182087745,0.9627933930325849
0.6296623936687152,-0.05240223055198017,2502.0002004003163,3501.959063334855,4500.678738485313,5503.295686691508,6500.909285930593,7502.108499609645,8502.503672703033,9501.696203248634,0.9220202400954334
1.487568629660145,-0.028293845766569264,2499.5888844803953,3499.6346896583063,4499.90230918693,5499.83427618868,6500.030694767148,7500.0162760404955,8499.990462367286,9498.066445867862,1.1490998471285976
0.0033029126629793896,-0.1864944249668285,2499.461141150036,3499.619738349445,4500.478102098164,5500.341895230196,6498.6642983522415,7500.328303181903,8500.809137855982,9500.343777285774,1.8505005115083881
1.3639799322571975,-0.6086616155337709,2502.072118665859,3501.371421573277,4502.113693839788,5501.034916336514,6501.103003291749,7502.697011494409,8500.428828940245,9502.720077055968,2.4715078927625904
-0.327707134113986,-0.23710266959052775,2500.3171374803405,3499.5240250526003,4500.322153571861,5500.90079751208,6500.744723468119,7500.639270857097,8499.760300072316,9499.691052989088,0.8215735187558106
0.7151492548034278,1.1447387766458534,2501.8861941614787,3498.957039576862,4499.297141048332,5502.610886500643,6498.973687191671,7500.159737761178,8499.98470857347,9499.865004036319,1.2403932801270043
-0.30022543112355893,-0.5814047095041877,2500.6750590134416,3498.968008378361,4497.666503675615,5498.711533504344,6500.396133980831,7499.701090450167,8499.806938323789,9500.287892198556,-1.10292325481151
-0.2970048014774416,1.3419482266944023,2500.4390575144316,3504.1333138249292,4501.6818241864385,5503.389119282762,6500.771498563791,7502.397535383663,8501.485970501428,9502.014489882828,2.1931059077777313
1.3340153007903663,0.9950772080555902,2501.8534906901727,3501.4189412135615,4501.308455852257,5502.029617658948,6502.352270219625,7501.195716286331,8501.329277307828,9501.818318451524,3.944874400488923
-0.6177767700855018,0.3471483310808449,2500.8118067898185,3499.3486005372556,4500.032289086194,5500.207448840259,6500.680682344043,7499.709233985222,8501.354679725007,9498.95087904234,2.607195356340281
-0.9057674825017898,2.0062888918821082,2501.010900186519,3502.599786345005,4501.614697655134,5502.593548045263,6501.482070634306,7500.330440182223,8500.902690666964,9500.78489196654,0.07635151899810577
0.4063495889185432,0.3899516982929665,2498.8686984163965,3499.8335093592073,4499.519956859869,5497.768440501988,6499.991972281537,7499.65329601178,8499.605732599493,9500.795295869066,1.6140284651723495
1.0468565251762818,-0.7420037059793302,2499.0267608923273,3498.2096175278148,4499.567903579362,5500.389747476228,6500.098222508669,7500.352171044931,8497.898027085026,9499.842612560116,0.2664782472620503
0.6969266331120529,2.4376539177253864,2502.0709572994224,3500.0925557412897,4501.389988259808,5501.987645059075,6501.779808452263,7499.1356495411765,8500.855191528879,9500.16026677068,0.5799392154479303
-1.1917971595538979,0.012428923041683767,2502.4782205926763,3500.2196992546906,4498.79750851033,5500.861272457892,6502.316046688937,7500.779717582858,8501.392075928263,9501.617888338249,-0.7175157178406597
-0.016675172597693917,-2.462798201440594,2499.7434859912596,3499.941082009294,4500.156547382298,5499.415634559001,6500.142837128183,7499.389581430861,8500.499288717536,9498.460586747638,1.9035200289996097
0.13046517989764841,-1.434416467417856,2500.8504151090506,3502.0946296143943,4501.26776823586,5501.533019198188,6503.183209430187,7502.319403319322,8500.571724369262,9500.533936294743,0.38364483959558726
0.3991024416695666,1.30085388708341,2500.8044429066535,3500.417109833572,4501.012383250458,5501.308170341117,6501.472848841698,7500.045536564938,8501.689645851178,9500.850614416402,-0.217829759519083
0.6449479574217681,0.6748333841269332,2502.502143564434,3501.793994929433,4502.555464950625,5502.174049337037,6503.062130129931,7502.2371740387325,8501.938213203275,9503.302930928658,1.3387016985145341
0.2591166470929648,-0.2063720635805481,2501.8671918565838,3499.7101017072805,4500.716692690739,5499.626676006577,6499.21881427188,7500.269396714198,8500.561623368314,9499.142465431138,0.7229120582085145
0.48037574143840606,0.6423942797167467,2500.9995476518225,3501.3348990041145,4501.120499660219,5500.882147268668,6501.738275745837,7501.331926733432,8501.400957065604,9500.187501315731,1.3869546759379476
-0.8920668093754467,-1.4790862495390205,2500.152705133913,3500.2247232703985,4499.133298320443,5500.292245917449,6501.367434367065,7500.390434490312,8500.96359002176,9502.24073795231,2.9983363252190953
1.812647833687735,-0.9299216507776105,2502.3332642252403,3500.2340610981414,4499.253569118984,5501.131218744247,6501.576717085852,7500.4776616888785,8500.53572670566,9500.951707959759,0.848595144417892
-0.7830814728923039,-0.7556681044352381,2499.7093125756646,3499.621028804296,4500.589240952776,5498.830769491718,6500.581340822755,7499.198430825378,8499.277835860496,9501.58617467573,0.9954573397349826
0.21489001992182763,-1.0913170760223156,2501.9619822344666,3500.374354207661,4501.944321597913,5500.115288880939,6502.816117027505,7499.529575931536,8501.690091841594,9501.227383820567,0.5684232712889534
0.03397581818904827,0.3984140794045843,2499.536356971,3499.132328438029,4499.264579656093,5499.428181548496,6500.5005929119125,7499.20904073699,8500.52909332049,9499.35184687113,1.4876868619124664
0.9394340373858313,-0.11049792252819973,2500.855741274565,3500.6607240105545,4499.564481777297,5501.487030051995,6502.129834427043,7500.235855650886,8501.625623256183,9501.39328205821,-0.9454696416529573
